Severity,Distance(mi),Street,City,Country,State,Temperature(F),Wind_Chill(F),Visibility(mi),Wind_Direction,Weather_Condition,Traffic_Signal,Sunrise_Sunset
2,0.0,32178,770,345,12,18.0,9.8,10.0,22,47,0,0
2,0.0,25434,4261,271,12,16.0,7.4,10.0,22,47,1,0
2,0.0,32758,4059,619,12,16.0,7.4,10.0,20,2,1,0
2,0.0,40358,1853,340,12,28.0,20.8,10.0,16,43,0,0
2,0.0,20599,1812,579,12,27.0,18.0,10.0,14,2,1,0
2,0.0,35277,1812,579,12,27.0,18.0,10.0,14,2,1,0
3,13.31999969482422,30803,4121,903,10,41.0,31.4,10.0,16,2,0,0
3,0.0,19213,3140,271,12,30.0,21.1,10.0,14,43,0,0
2,0.0,13170,6626,340,12,28.9,19.8,10.0,16,2,0,0
2,0.0,17153,317,340,12,28.9,19.8,10.0,16,2,0,0
2,0.0,16923,3416,340,12,28.9,19.2,10.0,14,43,0,0
2,0.0,11256,2563,271,12,28.9,19.8,10.0,16,2,0,0
2,0.0,31955,1812,579,12,28.0,16.5,10.0,16,2,0,0
2,0.0,41878,6420,340,12,28.9,18.6,10.0,16,43,1,0
2,0.0,30750,5730,271,12,28.4,19.7,10.0,14,2,0,0
2,0.0,40281,317,271,12,28.9,18.6,10.0,16,43,0,0
2,0.0,33612,2485,895,10,37.4,27.8,10.0,16,2,0,0
2,0.0,17944,1536,895,10,37.4,27.8,10.0,16,2,1,0
2,0.0,26698,2984,895,10,37.4,27.8,10.0,16,2,1,0
2,0.0,22374,1594,345,12,30.0,20.5,10.0,16,46,1,1
2,0.0,41878,6420,340,12,28.9,17.7,10.0,16,47,0,1
2,0.0,33002,1812,579,12,28.9,17.7,10.0,16,47,1,1
2,0.0,13334,315,271,12,30.0,20.5,10.0,16,46,0,1
2,0.0,21433,2313,340,12,28.9,17.7,10.0,16,47,0,1
2,0.0,22514,3370,340,12,28.9,17.3,10.0,16,43,0,1
2,0.0,25402,1812,579,12,28.9,17.3,10.0,16,43,1,1
2,0.0,13270,2563,271,12,28.0,15.7,10.0,13,2,1,1
2,0.0,39885,317,271,12,28.9,16.5,10.0,16,2,0,1
2,0.0,32752,6315,340,12,30.0,16.3,10.0,16,46,1,1
2,0.0,34251,5193,1252,12,30.0,18.3,10.0,16,46,1,1
2,0.0,33396,5808,452,22,33.1,22.2,10.0,13,2,0,0
3,0.0,38150,5384,98,41,41.0,37.1,10.0,7,2,0,1
2,0.0,9922,5384,98,41,36.0,31.1,10.0,7,2,0,1
3,0.0,19223,5384,98,41,34.3,30.2,10.0,10,2,1,0
2,0.0,9428,5384,98,41,35.6,31.7,10.0,7,2,1,0
2,0.0,14876,5384,98,41,35.6,31.7,10.0,7,2,0,0
3,0.0,19321,3166,617,16,37.0,31.0,10.0,7,2,0,0
3,0.0,38136,3180,322,41,21.0,16.2,10.0,16,2,0,1
2,0.0,35033,1435,302,41,36.0,28.5,10.0,3,2,0,1
2,0.0,33738,4451,820,34,24.1,13.7,10.0,16,47,0,1
3,0.0,19123,2403,302,41,35.1,32.2,10.0,3,2,0,1
2,0.0,10649,4451,820,34,28.9,17.7,10.0,16,2,1,1
3,0.0,27502,4451,820,34,26.1,15.6,10.0,16,53,0,1
2,0.0,25158,4451,820,34,28.9,17.3,10.0,16,2,0,0
3,0.0,19122,180,1125,41,28.0,24.2,10.0,12,2,0,0
3,0.0,19123,1435,302,41,33.1,26.1,10.0,12,2,0,0
3,0.0,19122,1639,302,41,33.1,26.1,10.0,12,2,0,0
2,0.0,26629,4451,820,34,28.9,17.3,10.0,16,2,1,0
2,0.0,39684,4451,820,34,28.9,17.3,10.0,16,2,1,0
2,0.0,23313,246,1149,41,44.1,41.5,10.0,18,2,1,0
3,0.0,40207,246,1149,41,44.1,41.5,10.0,18,2,0,0
2,0.0,25213,4451,820,34,31.1,20.5,10.0,16,2,1,0
2,0.0,21075,246,1149,41,44.1,41.5,10.0,18,2,1,0
2,0.0,30452,246,1149,41,44.1,41.5,10.0,18,2,0,0
2,0.0,14287,246,1149,41,44.1,41.5,10.0,18,2,0,0
2,0.0,6903,246,1149,41,44.1,41.5,10.0,18,2,1,0
2,0.0,30452,246,1149,41,44.1,41.5,10.0,18,2,0,0
2,0.0,14287,246,1149,41,42.1,38.4,10.0,6,47,0,0
3,0.0,38106,4451,820,34,31.1,20.5,10.0,16,2,0,0
2,0.0,36777,2426,1125,41,46.0,41.0,10.0,13,47,0,0
3,0.0,16745,4742,1149,41,44.6,40.7,10.0,3,2,1,0
3,0.0,32490,246,1149,41,46.0,43.9,10.0,18,53,0,0
2,0.0,27502,4218,820,34,40.5,32.1,10.0,16,2,0,0
3,0.0,25141,4451,820,34,37.0,26.4,10.0,16,43,1,0
2,0.0,26636,4451,820,34,39.0,28.5,10.0,16,2,1,0
2,0.0,32747,4451,244,34,45.0,37.9,10.0,13,43,0,1
2,0.0,35623,332,351,16,36.0,29.0,10.0,10,2,0,1
3,0.0,19075,332,351,16,34.0,26.0,10.0,7,2,0,1
2,0.0,16326,275,351,16,34.0,26.0,10.0,7,2,1,1
3,0.0,12088,332,351,16,34.0,26.0,10.0,7,2,0,1
2,0.0,5508,332,351,16,34.0,26.0,10.0,7,2,1,0
2,0.0,18890,332,351,16,34.0,26.0,10.0,7,2,0,0
2,0.0,42048,332,351,16,35.1,27.4,10.0,7,2,0,0
2,0.0,22580,6839,351,16,35.1,27.4,10.0,7,2,0,0
2,0.0,15379,332,351,16,37.9,30.9,10.0,7,2,1,0
2,0.0,34732,332,351,16,42.1,35.7,10.0,6,2,1,0
2,0.0,20003,332,351,16,42.1,35.7,10.0,6,2,1,0
2,0.0,19081,332,351,16,42.1,35.7,10.0,6,2,0,0
2,0.0,16646,332,351,16,46.0,41.0,10.0,7,2,1,0
2,0.0,24793,332,351,16,46.0,41.0,10.0,7,2,0,0
2,0.0,29396,332,351,16,46.0,41.0,10.0,7,2,1,0
2,0.0,6604,332,351,16,46.0,41.0,10.0,7,2,0,0
3,1.7300000190734863,39799,4438,735,41,32.0,25.6,10.0,14,2,0,1
2,0.0,23017,3897,748,0,33.1,23.0,7.0,10,47,1,1
3,0.0,19387,3897,748,0,37.9,28.2,10.0,10,47,0,0
2,0.0,10715,1795,748,0,45.0,41.8,10.0,10,47,0,1
2,0.0,31318,1435,302,41,34.0,29.8,10.0,12,2,1,1
3,0.0,36162,1435,302,41,36.0,29.0,10.0,3,2,1,1
3,0.0,42201,1435,302,41,36.0,28.5,10.0,3,2,0,1
2,0.0,32036,1435,302,41,33.1,28.7,10.0,3,2,0,1
2,0.0,9448,1435,302,41,36.0,28.5,10.0,3,2,0,1
2,0.0,25503,6187,831,34,25.0,17.1,10.0,12,43,0,1
2,0.0,32188,1435,302,41,36.0,29.0,10.0,12,47,1,0
3,0.6000000238418579,38132,1435,302,41,36.0,29.0,10.0,12,47,0,0
2,0.0,38918,6187,1157,34,27.0,19.5,10.0,16,2,0,0
2,0.0,32598,1435,302,41,33.1,26.1,10.0,12,2,0,0
2,0.0,19645,1435,302,41,33.1,26.1,10.0,12,2,0,0
2,0.0,9620,6187,1157,34,25.0,17.1,10.0,12,43,0,0
2,0.0,13831,6187,1157,34,27.0,19.5,10.0,16,2,1,0
2,0.0,17631,1435,302,41,32.0,27.5,10.0,3,2,0,0
2,0.0,25595,6187,1157,34,25.0,17.1,10.0,12,43,1,0
3,0.0,27642,3803,302,41,37.4,32.1,10.0,3,2,0,0
2,0.0,25588,1435,302,41,41.0,33.1,10.0,12,47,0,0
2,0.0,24886,1435,302,41,41.0,33.1,10.0,12,47,1,0
2,0.0,38133,1435,302,41,41.0,33.1,10.0,12,47,0,0
3,0.0,38117,3803,302,41,37.4,32.1,10.0,3,2,0,0
2,0.0,11324,1435,302,41,39.2,33.0,10.0,3,2,1,0
2,0.0,15182,1435,302,41,43.0,36.0,10.0,13,47,0,0
2,0.0,29860,1435,302,41,43.0,36.0,10.0,13,47,0,0
2,0.0,33127,6187,1157,34,36.0,29.0,10.0,13,2,0,0
2,0.0,32918,6187,1157,34,42.1,34.5,10.0,16,2,1,0
3,0.0,19152,3771,1038,40,26.1,20.5,10.0,10,2,0,1
3,0.0,38080,2932,511,23,28.9,25.2,10.0,10,2,0,1
2,0.0,9795,3771,1038,40,26.1,20.5,10.0,10,2,0,1
2,0.0,30044,3771,1038,40,21.2,13.6,10.0,7,47,1,1
2,0.0,16890,3771,1038,40,21.2,13.6,10.0,7,47,0,0
2,0.0,18340,670,1140,40,26.6,20.0,10.0,10,47,0,0
3,0.0,16532,3533,676,23,34.0,28.8,10.0,18,2,0,0
3,0.0,13059,2932,511,23,34.0,28.8,10.0,18,2,0,0
3,3.049999952316284,19152,3771,1038,40,30.2,22.6,10.0,2,47,0,0
3,0.0,19373,4188,830,16,45.0,39.7,10.0,10,2,0,0
2,4.25,18329,429,1270,23,45.0,43.5,10.0,18,2,0,0
3,0.0,19149,3771,1038,40,39.9,35.8,10.0,12,47,0,1
3,0.0,19259,3771,1038,40,39.9,35.8,10.0,12,47,0,1
3,0.0,30246,3771,1038,40,32.0,28.7,10.0,12,2,0,1
3,0.0,19148,151,308,40,25.0,14.2,10.0,10,46,0,1
2,0.0,31047,4096,308,40,25.0,14.2,10.0,10,46,0,1
2,0.0,14143,3533,308,40,25.0,14.2,10.0,10,46,0,1
2,0.0,7963,4096,308,40,28.9,18.6,10.0,10,43,1,1
3,0.0,19260,4096,308,40,28.9,18.6,10.0,10,43,0,1
2,0.0,36756,4096,308,40,28.9,18.6,10.0,10,43,0,1
2,0.0,9336,4096,308,40,28.9,18.6,10.0,10,43,0,1
2,0.0,11598,3533,308,40,28.9,18.6,10.0,10,43,1,1
2,0.0,13291,4708,373,8,37.9,29.6,10.0,10,43,1,1
3,0.0,19147,4096,308,40,28.9,18.6,10.0,10,43,0,1
2,0.0,36756,4096,308,40,28.9,18.6,10.0,10,43,0,1
2,0.0,9558,4096,308,40,27.0,16.7,10.0,7,53,0,1
2,0.0,24096,4096,308,40,27.0,16.7,10.0,7,53,0,1
2,0.0,18730,4096,308,40,27.0,16.7,10.0,7,53,0,1
2,0.0,27910,654,308,40,27.0,16.7,10.0,7,53,0,0
2,0.0,4999,4096,308,40,27.0,16.7,10.0,7,53,1,0
3,0.0,19147,6650,308,40,27.0,16.7,10.0,7,53,0,0
2,0.0,14364,4096,308,40,27.0,16.7,10.0,7,53,0,0
2,0.0,30276,4096,308,40,27.0,16.7,10.0,7,53,0,0
3,0.0,19259,4096,308,40,28.9,19.8,10.0,10,43,0,0
3,0.0,40545,4096,308,40,28.9,19.8,10.0,10,43,0,0
2,0.0,36763,2673,1110,40,28.9,19.8,10.0,10,43,0,0
3,0.0,19147,6650,308,40,28.9,19.8,10.0,10,43,0,0
2,0.0,9299,4096,308,40,28.9,19.8,10.0,10,43,0,0
2,0.0,18316,4371,1160,0,33.1,26.1,10.0,10,2,0,0
3,0.0,19080,4708,373,8,37.9,28.9,10.0,10,2,0,0
2,0.0,30626,2372,308,40,28.9,19.8,10.0,10,43,0,0
3,0.0,19367,491,560,0,32.0,24.2,10.0,8,2,0,0
3,0.0,19259,4096,308,40,30.9,23.5,10.0,10,53,0,0
2,0.0,28859,4096,308,40,30.9,23.5,10.0,10,53,1,0
3,0.0,19387,4096,308,40,30.9,23.5,10.0,10,53,0,0
3,0.0,17405,4096,308,40,30.9,23.5,10.0,10,53,0,0
2,0.0,5242,4096,308,40,30.9,23.5,10.0,10,53,0,0
3,0.0,27910,654,308,40,30.9,23.5,10.0,10,53,0,0
2,0.0,14517,4096,308,40,30.9,23.5,10.0,10,53,0,0
2,0.0,27248,4096,308,40,30.9,23.5,10.0,10,53,1,0
3,0.0,41530,2977,308,40,32.0,25.6,10.0,8,53,0,0
2,0.0,4167,6194,1160,0,39.0,31.8,10.0,7,2,1,0
3,6.380000114440918,19148,2977,308,40,32.0,25.6,10.0,8,53,0,0
2,0.0,37102,4096,308,40,32.0,25.6,10.0,8,53,1,0
2,0.0,12015,4096,308,40,32.0,25.6,10.0,8,53,0,0
2,0.0,32418,865,373,8,43.0,36.8,10.0,7,2,1,0
2,0.0,6328,3864,1015,8,48.0,43.0,10.0,7,6,1,0
2,0.0,23006,4096,308,40,36.0,32.1,10.0,18,43,0,0
2,0.0,4726,4096,308,40,39.0,35.7,10.0,7,43,1,0
3,0.0,19367,491,560,0,45.0,40.6,10.0,10,2,0,0
2,0.0,6608,151,308,40,39.0,34.8,10.0,10,43,0,0
2,0.0,4396,4096,308,40,39.0,34.8,10.0,10,43,0,0
3,0.0,19367,491,560,0,46.0,41.9,10.0,8,47,0,0
2,0.0,18241,491,1038,0,45.0,41.2,10.0,7,53,1,0
3,0.0,38262,491,560,0,45.0,41.2,10.0,7,53,0,0
2,0.0,18241,491,1038,0,45.0,41.2,10.0,7,53,0,0
3,0.0,18400,4096,308,40,36.0,29.6,10.0,4,43,0,0
3,0.0,19148,4096,308,40,36.0,29.6,10.0,4,43,0,1
2,0.0,8743,491,1038,0,41.0,39.0,10.0,6,53,0,1
2,0.0,37872,1808,54,0,45.0,45.0,10.0,0,6,0,1
2,0.0,32208,4708,373,8,45.0,43.5,10.0,10,47,0,1
3,0.9300000071525574,14871,3864,1015,8,39.0,34.0,10.0,5,6,0,1
2,0.0,21320,2690,308,40,28.9,18.6,10.0,10,43,1,1
3,0.0,19147,151,308,40,28.9,19.8,10.0,10,43,0,0
2,0.0,27910,2690,308,40,30.9,23.5,10.0,10,53,0,0
2,0.0,18445,1365,817,8,42.1,36.6,10.0,10,2,1,0
2,0.0,27910,2690,308,40,34.0,28.8,10.0,9,43,1,0
2,0.0,18221,6708,1038,0,46.0,43.1,10.0,10,2,1,0
2,0.0,5189,1117,221,0,46.0,43.1,10.0,10,2,0,0
2,0.0,37550,478,556,23,35.4,24.6,10.0,7,2,0,0
2,0.0,18379,3087,476,23,37.4,28.9,10.0,7,53,1,0
2,0.0,13417,6189,637,23,43.0,38.2,10.0,10,2,0,0
2,0.0,32248,2823,485,41,42.8,36.6,10.0,10,2,0,1
2,0.0,37176,2823,485,41,39.0,34.0,10.0,10,47,0,1
2,0.0,30447,2823,485,41,42.8,38.0,10.0,10,2,0,1
2,0.0,21249,2823,485,41,39.0,34.0,10.0,10,47,0,1
3,0.0,19285,2823,485,41,42.8,38.6,10.0,10,2,0,1
3,0.0,19285,2823,485,41,42.8,38.6,10.0,10,2,1,1
2,0.0,34377,4640,485,41,41.0,35.8,10.0,7,2,0,1
2,0.0,42142,2823,485,41,42.8,38.6,10.0,18,2,1,1
2,0.0,7434,2823,485,41,37.9,35.5,10.0,10,2,0,1
2,0.0,11822,2823,485,41,42.8,38.6,10.0,18,2,1,1
2,0.0,11301,5816,397,41,37.9,33.5,10.0,7,2,1,1
2,0.0,9571,2823,485,41,42.8,38.6,10.0,18,2,1,1
2,0.0,29297,2823,485,41,42.8,38.6,10.0,18,2,1,1
3,0.0,19076,2823,485,41,42.8,39.3,10.0,18,2,0,1
2,0.0,17074,2823,485,41,42.8,38.6,10.0,7,2,1,0
2,0.0,41343,2823,485,41,42.1,38.4,10.0,6,2,1,0
2,0.0,25749,2823,485,41,39.0,36.8,10.0,6,53,1,0
2,0.0,19285,2823,485,41,42.8,38.6,10.0,7,2,0,0
2,0.0,8754,2823,485,41,42.1,36.1,10.0,6,43,0,0
2,0.0,12277,6187,1157,34,25.0,17.1,10.0,12,43,0,0
2,0.0,6616,2823,485,41,42.8,38.6,10.0,7,2,0,0
2,0.0,41384,2823,485,41,42.1,38.4,10.0,6,2,0,0
2,0.0,7636,2823,485,41,42.8,38.6,10.0,7,2,0,0
2,0.0,32270,6187,1157,34,25.0,17.1,10.0,12,43,1,0
2,0.0,6149,2823,485,41,42.8,38.0,10.0,6,2,0,0
2,0.0,16934,2823,485,41,42.8,38.0,10.0,6,2,1,0
2,0.0,29539,2823,485,41,42.8,38.0,10.0,6,2,1,0
2,0.0,32965,2823,485,41,42.8,36.2,10.0,6,2,0,0
2,0.0,19374,2823,485,41,42.8,36.2,10.0,6,2,1,0
2,0.0,21986,2823,485,41,42.8,36.2,10.0,6,2,1,0
2,0.0,9988,2823,485,41,42.8,36.2,10.0,6,2,0,0
2,0.0,12578,6187,1157,34,32.0,24.2,10.0,16,2,0,0
2,0.0,33094,2823,485,41,45.0,38.9,10.0,6,43,0,0
2,0.0,12389,2823,485,41,42.8,37.5,10.0,6,2,0,0
2,0.0,41400,2823,485,41,46.4,42.4,10.0,6,2,1,0
2,0.0,41277,2823,485,41,46.4,42.4,10.0,6,2,1,0
2,0.0,17155,2823,485,41,46.4,42.4,10.0,6,2,1,0
2,0.0,39047,2823,485,41,46.4,42.4,10.0,6,2,1,0
2,0.0,31860,2823,485,41,46.4,40.7,10.0,6,2,0,0
2,0.0,15416,2823,485,41,46.4,40.7,10.0,6,2,1,0
2,0.0,19376,2823,485,41,46.4,40.7,10.0,6,2,1,0
2,0.0,34446,2823,485,41,46.4,40.7,10.0,6,2,0,0
2,0.0,8112,6187,1157,34,36.0,28.5,10.0,16,43,1,0
2,0.0,35269,3595,125,41,45.3,43.0,10.0,4,2,0,1
2,0.0,12452,1528,323,4,42.8,38.6,10.0,14,2,1,1
3,0.0,19432,1528,323,4,41.5,35.4,10.0,16,43,0,1
2,0.0,12455,1528,323,4,42.8,41.1,10.0,22,2,0,1
3,0.7099999785423279,38038,1528,323,4,45.3,39.3,10.0,14,43,0,1
2,0.0,8080,1528,323,4,41.0,39.0,10.0,14,2,1,1
2,0.0,21204,1807,361,4,44.6,37.8,10.0,15,2,0,0
2,0.0,36705,1229,361,4,44.1,40.1,10.0,8,43,0,0
3,0.0,38100,2672,5,4,37.9,32.7,10.0,16,43,0,1
2,0.0,37334,1528,323,4,45.0,37.4,10.0,14,43,0,1
3,0.0,19130,5373,994,42,40.8,32.9,10.0,14,2,0,1
3,0.0,19091,3363,1173,42,33.1,30.0,10.0,10,43,0,1
3,0.0,19091,3297,1173,42,33.1,30.0,10.0,10,43,0,1
3,4.170000076293944,19091,3297,1173,42,33.1,26.9,10.0,18,43,0,0
3,0.0,19091,5769,1173,42,33.1,26.9,10.0,18,43,0,0
3,0.0,38234,3829,994,42,43.9,37.5,10.0,16,2,0,0
3,0.0,39977,114,1173,42,39.0,35.7,10.0,18,2,0,0
2,0.0,32682,5373,994,42,45.0,42.6,10.0,6,43,0,0
3,0.0,19482,3967,764,42,41.4,36.8,10.0,12,46,0,1
3,1.0599999427795408,19092,1147,311,42,46.2,41.2,10.0,16,2,0,1
3,0.0,22374,2999,778,2,19.0,13.9,10.0,3,2,0,1
2,0.0,6052,5614,778,2,24.8,19.1,10.0,16,2,0,1
3,0.0,19259,2753,778,2,37.0,31.6,10.0,2,2,0,0
2,0.0,25207,1802,361,41,37.0,32.4,10.0,7,2,1,0
2,0.0,28536,1802,361,41,37.0,32.4,10.0,7,2,0,0
3,0.0,25606,1802,361,41,37.0,32.4,10.0,7,2,0,0
2,0.0,18197,5595,1267,35,45.0,40.6,10.0,14,46,0,1
2,0.0,14274,1924,623,35,42.1,38.4,10.0,16,53,1,0
2,0.0,18177,840,560,35,41.0,32.5,10.0,8,46,0,0
2,0.0,25109,1468,1267,35,45.0,40.6,10.0,15,2,0,1
3,0.0,15680,1924,623,35,45.0,43.5,10.0,22,43,0,1
2,0.0,40743,3064,593,45,43.0,36.0,10.0,16,43,0,1
3,0.0,19337,1938,1055,45,41.0,35.2,10.0,13,43,0,1
3,0.0,19336,5528,593,45,42.1,36.1,10.0,16,43,0,1
2,0.0,40742,4893,600,45,39.0,32.8,10.0,14,43,0,1
2,0.0,4826,5528,593,45,43.0,36.0,10.0,14,53,0,1
2,0.0,38281,5528,593,45,43.0,36.0,10.0,14,53,1,1
2,0.0,40762,6768,1055,45,39.9,33.9,10.0,13,2,0,1
3,0.0,19262,3514,1055,45,39.9,34.5,10.0,16,46,0,0
2,0.0,4273,5090,593,45,43.0,38.2,10.0,12,53,1,0
3,0.0,19337,5528,593,45,44.1,38.1,10.0,16,47,0,0
3,0.0,19336,1651,879,45,40.6,35.4,10.0,12,53,0,0
3,0.0,19261,5090,593,45,46.0,41.4,10.0,13,43,0,0
2,0.0,38281,5528,593,45,46.0,41.0,10.0,16,43,1,0
2,0.0,35938,3919,1055,45,45.0,41.8,10.0,16,47,0,0
2,0.0,40748,4929,600,45,46.0,39.3,10.0,15,2,0,0
3,0.0,19337,5998,879,45,46.2,43.3,10.0,16,53,0,0
2,0.0,13953,5528,593,45,46.0,40.2,10.0,16,43,0,0
2,0.0,4510,1786,1055,45,46.0,41.0,10.0,16,46,0,0
3,0.0,19508,5528,593,45,46.0,40.2,10.0,16,43,0,0
2,0.0,16788,3207,1055,45,43.0,41.3,10.0,12,30,1,1
3,0.0,22340,5528,593,45,45.0,39.7,10.0,16,53,0,1
2,0.0,19935,5528,593,45,45.0,39.7,10.0,16,53,1,1
2,0.0,4996,5528,593,45,45.0,39.7,10.0,16,53,1,1
3,0.0900000035762786,5598,3514,1055,45,43.0,37.2,10.0,13,47,0,1
2,0.0,15237,602,1055,45,41.0,34.3,10.0,13,46,0,1
3,0.0,19261,602,1055,45,41.0,34.3,10.0,13,46,0,1
2,0.0,26420,4911,769,35,45.0,41.2,10.0,14,43,0,1
2,0.0,18067,5525,236,35,45.0,39.3,10.0,22,30,0,1
3,0.0,33824,4911,769,35,44.1,41.5,10.0,2,43,0,1
3,0.0,33801,4911,769,35,44.1,41.5,10.0,2,43,0,1
3,0.0,28515,4911,769,35,44.1,41.5,10.0,2,43,0,1
2,0.0,26420,4911,769,35,44.1,41.5,10.0,2,43,0,1
3,0.0,13689,4911,769,35,45.0,41.8,10.0,21,46,0,1
2,0.0,33485,4911,769,35,45.0,41.2,10.0,16,43,0,0
2,0.0,33823,4911,1211,35,42.1,38.4,10.0,14,53,1,0
2,0.0,33655,4911,769,35,45.0,41.2,10.0,16,43,0,0
2,0.0,33485,4911,769,35,46.0,43.9,10.0,16,43,0,0
3,0.0,37275,6109,643,45,48.0,46.0,10.0,21,6,0,0
3,0.0,19336,6109,643,45,48.0,46.0,10.0,15,6,0,0
2,0.0,42288,401,1232,45,42.1,36.6,10.0,16,53,1,1
2,0.0,41745,341,269,3,43.0,40.3,9.0,12,2,0,1
3,0.0,19468,1960,1057,3,37.9,34.4,9.0,10,47,0,1
2,0.0,22607,6253,1057,3,37.9,33.5,10.0,7,2,0,1
3,0.0,19468,1570,1057,3,41.0,39.0,10.0,10,2,0,0
2,0.0,38099,6122,808,31,43.0,39.5,10.0,7,2,0,0
2,0.0,17488,1927,528,3,56.0,56.0,10.0,17,3,0,0
2,0.0,34159,5398,997,3,41.0,37.1,10.0,12,47,0,1
2,0.0,14418,4642,1003,3,46.0,44.8,10.0,14,2,0,1
2,0.0,13213,5575,1003,3,46.0,44.8,10.0,14,2,0,1
2,0.0,6341,6101,1156,3,41.0,36.4,4.0,12,2,0,1
2,0.0,6353,6769,1156,3,39.9,37.8,0.2,16,8,0,1
2,0.0,6352,6331,1156,3,39.9,37.8,0.2,16,8,0,0
2,0.0,20159,4529,1156,3,39.9,37.8,0.2,16,8,0,0
2,0.0,35750,5890,597,3,43.0,39.5,0.0,3,8,0,0
2,0.0,8612,5439,656,3,56.0,56.0,10.0,0,3,0,1
2,0.0,5148,4597,656,3,39.0,34.8,10.0,16,2,0,1
2,0.0,8684,1302,954,3,46.0,43.9,10.0,4,2,0,1
2,0.0,8684,1302,954,3,46.0,43.9,10.0,4,2,0,1
2,0.0,8684,1302,954,3,46.0,43.9,10.0,4,2,0,1
3,0.0,35275,2399,372,32,30.0,24.1,10.0,12,2,0,1
3,17.120000839233402,19508,1771,372,32,46.0,39.6,10.0,16,43,0,0
2,0.0,41046,1840,191,32,42.8,37.0,10.0,14,46,0,0
3,0.0,19111,750,372,32,46.0,39.3,5.0,21,50,0,0
2,0.0,37641,6120,372,32,46.0,39.3,7.0,21,46,0,1
3,0.0,40868,750,372,32,46.0,37.8,5.0,22,30,0,1
3,0.0,19508,750,372,32,44.6,37.8,10.0,22,46,0,1
3,0.0,19111,750,372,32,44.1,38.1,10.0,22,46,0,1
2,0.0,30065,4969,919,37,32.0,24.2,10.0,7,2,0,1
3,2.6600000858306885,19513,1583,1105,17,30.9,24.3,10.0,8,2,0,1
2,0.0,24156,3758,734,17,30.9,24.3,10.0,8,2,1,1
3,0.0,19330,130,375,17,28.0,21.7,10.0,7,2,0,1
3,0.0,19521,1447,375,17,27.0,23.0,10.0,7,2,0,1
3,0.0,11408,130,375,17,28.0,21.7,10.0,7,2,0,1
3,0.0,19330,130,375,17,28.0,21.7,10.0,7,2,0,1
3,1.149999976158142,19331,130,375,17,28.9,23.9,10.0,21,2,0,0
3,0.0,19330,130,375,17,28.9,23.9,10.0,21,2,0,0
2,0.0,19510,83,1105,17,32.0,25.6,10.0,9,53,0,0
2,0.0,29102,601,1105,17,32.0,25.6,10.0,9,53,0,0
2,0.0,22127,5096,1105,17,32.0,25.6,10.0,9,53,0,0
2,0.0,22123,3767,734,17,32.0,25.6,10.0,9,53,0,0
2,0.0,22186,2562,893,17,33.8,29.6,10.0,18,2,0,0
3,0.0,19520,618,375,17,30.0,26.5,10.0,10,2,0,0
3,2.470000028610229,19513,5044,734,17,34.0,31.0,10.0,20,53,0,0
3,0.0,15158,3758,734,17,35.1,28.6,10.0,20,53,0,0
3,1.7400000095367432,30756,6607,734,17,43.0,37.7,10.0,16,43,0,0
3,0.0,37890,1583,1105,17,45.0,41.2,10.0,16,46,1,0
3,0.0,40927,3513,375,17,43.0,38.8,10.0,12,53,0,0
3,0.0,19513,3569,509,28,43.0,38.2,10.0,16,53,0,0
2,0.0,19521,1347,919,37,46.0,43.9,10.0,14,46,0,0
2,0.0,23783,6389,734,17,43.0,38.8,10.0,16,43,0,1
2,0.0,22186,2737,893,17,44.1,40.1,10.0,16,46,0,1
2,0.0,22374,6389,734,17,42.1,39.2,10.0,13,43,1,1
2,0.0,34067,6750,734,17,42.1,39.2,10.0,13,43,0,1
3,0.0,19513,5044,734,17,42.1,38.4,10.0,16,43,0,1
3,0.0,19521,4661,919,37,41.0,37.1,10.0,12,43,0,1
3,0.0,19330,130,375,17,43.0,41.3,10.0,12,2,0,1
3,0.0,19521,4969,919,37,39.0,35.7,10.0,12,43,0,1
2,0.0,23411,475,734,17,42.1,39.2,10.0,16,46,0,1
2,0.0,7692,4300,734,17,42.1,39.2,10.0,16,46,0,1
3,0.0,19330,3265,375,17,42.1,40.2,10.0,13,46,0,1
3,0.0,19331,3470,734,17,42.1,39.2,10.0,16,46,0,1
3,0.0,38240,130,375,17,42.1,40.2,10.0,13,46,0,1
2,0.0,24155,3758,734,17,44.1,39.0,10.0,13,46,0,1
2,2.450000047683716,26500,1996,1103,28,35.1,30.1,10.0,18,2,0,1
3,0.0,19514,3758,734,17,44.1,39.0,10.0,13,46,0,1
2,0.0,22441,4681,509,28,42.1,40.2,10.0,13,46,0,1
2,0.0,22186,4840,893,17,42.1,39.2,10.0,12,2,0,1
3,1.7300000190734863,19513,1583,1105,17,44.1,40.8,10.0,16,46,1,1
3,0.0,19514,3758,734,17,44.1,40.8,10.0,16,46,0,1
2,0.0,6876,6389,734,17,42.1,37.7,10.0,13,46,1,1
2,0.0,24156,3758,734,17,44.1,40.8,10.0,16,46,1,1
3,0.0,29902,4969,919,37,44.1,42.5,10.0,13,46,0,1
3,0.0,9791,1540,1219,20,34.0,29.8,10.0,12,2,0,1
2,0.0,11031,2050,418,20,30.9,24.3,10.0,16,2,0,1
2,0.0,11031,2050,418,20,37.9,32.7,10.0,16,30,0,1
2,0.0,38830,2050,418,20,37.9,32.7,10.0,16,30,0,1
2,0.0,42294,2050,418,20,39.0,31.4,10.0,16,46,0,1
